"idEvento";"uriEvento";"dataHoraInicio";"idDeputado";"uriDeputado"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160588";"https://dadosabertos.camara.leg.br/api/v2/deputados/160588"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160591";"https://dadosabertos.camara.leg.br/api/v2/deputados/160591"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160592";"https://dadosabertos.camara.leg.br/api/v2/deputados/160592"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160598";"https://dadosabertos.camara.leg.br/api/v2/deputados/160598"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160599";"https://dadosabertos.camara.leg.br/api/v2/deputados/160599"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160600";"https://dadosabertos.camara.leg.br/api/v2/deputados/160600"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160601";"https://dadosabertos.camara.leg.br/api/v2/deputados/160601"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160604";"https://dadosabertos.camara.leg.br/api/v2/deputados/160604"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160610";"https://dadosabertos.camara.leg.br/api/v2/deputados/160610"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160621";"https://dadosabertos.camara.leg.br/api/v2/deputados/160621"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160629";"https://dadosabertos.camara.leg.br/api/v2/deputados/160629"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160632";"https://dadosabertos.camara.leg.br/api/v2/deputados/160632"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160635";"https://dadosabertos.camara.leg.br/api/v2/deputados/160635"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160640";"https://dadosabertos.camara.leg.br/api/v2/deputados/160640"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160642";"https://dadosabertos.camara.leg.br/api/v2/deputados/160642"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160665";"https://dadosabertos.camara.leg.br/api/v2/deputados/160665"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160666";"https://dadosabertos.camara.leg.br/api/v2/deputados/160666"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160673";"https://dadosabertos.camara.leg.br/api/v2/deputados/160673"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160674";"https://dadosabertos.camara.leg.br/api/v2/deputados/160674"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160758";"https://dadosabertos.camara.leg.br/api/v2/deputados/160758"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"160976";"https://dadosabertos.camara.leg.br/api/v2/deputados/160976"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"161440";"https://dadosabertos.camara.leg.br/api/v2/deputados/161440"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"161550";"https://dadosabertos.camara.leg.br/api/v2/deputados/161550"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"162067";"https://dadosabertos.camara.leg.br/api/v2/deputados/162067"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"162332";"https://dadosabertos.camara.leg.br/api/v2/deputados/162332"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"164360";"https://dadosabertos.camara.leg.br/api/v2/deputados/164360"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"165470";"https://dadosabertos.camara.leg.br/api/v2/deputados/165470"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"166402";"https://dadosabertos.camara.leg.br/api/v2/deputados/166402"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"171617";"https://dadosabertos.camara.leg.br/api/v2/deputados/171617"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"171623";"https://dadosabertos.camara.leg.br/api/v2/deputados/171623"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"171786";"https://dadosabertos.camara.leg.br/api/v2/deputados/171786"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"178829";"https://dadosabertos.camara.leg.br/api/v2/deputados/178829"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"178832";"https://dadosabertos.camara.leg.br/api/v2/deputados/178832"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"178835";"https://dadosabertos.camara.leg.br/api/v2/deputados/178835"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"178843";"https://dadosabertos.camara.leg.br/api/v2/deputados/178843"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"178854";"https://dadosabertos.camara.leg.br/api/v2/deputados/178854"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"178857";"https://dadosabertos.camara.leg.br/api/v2/deputados/178857"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"178860";"https://dadosabertos.camara.leg.br/api/v2/deputados/178860"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"178866";"https://dadosabertos.camara.leg.br/api/v2/deputados/178866"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"178871";"https://dadosabertos.camara.leg.br/api/v2/deputados/178871"
